answers_json,article_id,article_max_scroll_y,article_order,article_scroll_event_count,article_total_scroll_distance_px,client_instance_id,comment_accessibility,comment_click_count,comment_close_count,comment_interaction_count,comment_open_count,completed_at,condition,correct,current_article_order,current_stage,document_height,effort,elapsed_ms,frustration,initial_reading_time_ms,item_start_time,last_seen_at,mental_demand,mode,normalized_scroll_distance,option_change_count,option_click_count,paragraph_toggle_count,participant_id,performance,physical_demand,preferred_condition,question_id,question_max_scroll_y,question_scroll_event_count,question_total_scroll_distance_px,question_type,ranking_json,reading_continuity,reading_end_time,reading_start_time,reason,reset_at,selected_option,session_id,started_at,status,submit_time,temporal_demand
"{""q1"":""[选择: TE] 有利于注意力集中"",""q2"":""点击查看。阅读完片段后需要额外操纵才可以看到评论，这会分散我的注意力"",""q3"":""上下翻看对应"",""q4"":""可以采用分段展示的方式，把文章分为几个部分，在相应部分的下方展示对应评论，利于查找也不会过于影响文章阅读的连贯性""}",A02,2100.0,4,35,6252.0,client-1789983868281-5f8ea2b07601c,5,0,0,0,0,2026-09-21T11:39:12.876+00:00,TE,1,4,complete,2841.0,4,4358,4,135259,1789990233062,2026-09-21T11:39:12.876+00:00,5,formal,2.200633579725449,0,1,0,P10,4,3,TE,Q1,0.0,0,0.0,aca,"[""TE"",""SE"",""BL"",""CS""]",6,1789990211061,1789990075802,文末嵌入可以让我首先集中于正文内容，注意力不会被分散，可以更好完成阅读，文末后展示评论正好能让我在对正文有印象的同时了解他人的想法，两者有先后顺序利于集中注意力,,A,74c2e65ff78043649529a2b774caff6a,2026-09-21T10:59:57.378+00:00,completed,1789990237420,4
"{""q1"":""[选择: TE] 有利于注意力集中"",""q2"":""点击查看。阅读完片段后需要额外操纵才可以看到评论，这会分散我的注意力"",""q3"":""上下翻看对应"",""q4"":""可以采用分段展示的方式，把文章分为几个部分，在相应部分的下方展示对应评论，利于查找也不会过于影响文章阅读的连贯性""}",A02,2100.0,4,35,6252.0,client-1789983868281-5f8ea2b07601c,5,0,0,0,0,2026-09-21T11:39:12.876+00:00,TE,1,4,complete,2841.0,4,3519,4,135259,1789990268077,2026-09-21T11:39:12.876+00:00,5,formal,2.200633579725449,0,1,0,P10,4,3,TE,Q2,500.0,0,0.0,aca,"[""TE"",""SE"",""BL"",""CS""]",6,1789990211061,1789990075802,文末嵌入可以让我首先集中于正文内容，注意力不会被分散，可以更好完成阅读，文末后展示评论正好能让我在对正文有印象的同时了解他人的想法，两者有先后顺序利于集中注意力,,A,74c2e65ff78043649529a2b774caff6a,2026-09-21T10:59:57.378+00:00,completed,1789990271596,4
"{""q1"":""[选择: TE] 有利于注意力集中"",""q2"":""点击查看。阅读完片段后需要额外操纵才可以看到评论，这会分散我的注意力"",""q3"":""上下翻看对应"",""q4"":""可以采用分段展示的方式，把文章分为几个部分，在相应部分的下方展示对应评论，利于查找也不会过于影响文章阅读的连贯性""}",A02,2100.0,4,35,6252.0,client-1789983868281-5f8ea2b07601c,5,0,0,0,0,2026-09-21T11:39:12.876+00:00,TE,1,4,complete,2841.0,4,10732,4,135259,1789990274739,2026-09-21T11:39:12.876+00:00,5,formal,2.200633579725449,0,1,0,P10,4,3,TE,Q3,500.0,0,0.0,ctia,"[""TE"",""SE"",""BL"",""CS""]",6,1789990211061,1789990075802,文末嵌入可以让我首先集中于正文内容，注意力不会被分散，可以更好完成阅读，文末后展示评论正好能让我在对正文有印象的同时了解他人的想法，两者有先后顺序利于集中注意力,,A,74c2e65ff78043649529a2b774caff6a,2026-09-21T10:59:57.378+00:00,completed,1789990285471,4
"{""q1"":""[选择: TE] 有利于注意力集中"",""q2"":""点击查看。阅读完片段后需要额外操纵才可以看到评论，这会分散我的注意力"",""q3"":""上下翻看对应"",""q4"":""可以采用分段展示的方式，把文章分为几个部分，在相应部分的下方展示对应评论，利于查找也不会过于影响文章阅读的连贯性""}",A02,2100.0,4,35,6252.0,client-1789983868281-5f8ea2b07601c,5,0,0,0,0,2026-09-21T11:39:12.876+00:00,TE,1,4,complete,2841.0,4,11326,4,135259,1789990286606,2026-09-21T11:39:12.876+00:00,5,formal,2.200633579725449,0,1,0,P10,4,3,TE,Q4,500.0,0,0.0,ctia,"[""TE"",""SE"",""BL"",""CS""]",6,1789990211061,1789990075802,文末嵌入可以让我首先集中于正文内容，注意力不会被分散，可以更好完成阅读，文末后展示评论正好能让我在对正文有印象的同时了解他人的想法，两者有先后顺序利于集中注意力,,A,74c2e65ff78043649529a2b774caff6a,2026-09-21T10:59:57.378+00:00,completed,1789990297932,4
"{""q1"":""[选择: CS] 便于查看，而且可以选择性的看与不看。"",""q2"":""句末跟随，有的时候我并不想看评论但会被这个分散注意力。"",""q3"":""一一对应，如果评论没有和正文出现在一块的话我就不会找之间的关系。"",""q4"":""我希望可以完整折叠起来，在对应了正文评论的地方可以画上波浪线想阅读评论的话再点开。""}",A07,86.0,1,3,172.0,client-1789906685428-d7232e9729c4a,7,0,0,0,0,2026-09-21T12:06:16.824+00:00,BL,1,4,complete,1021.0,5,13075,5,237827,1789990706704,2026-09-21T12:06:16.824+00:00,6,formal,0.168462291870715,0,1,0,P11,4,2,CS,R1,0.0,0,0.0,cra,"[""CS"",""BL"",""SE"",""TE""]",4,1789990701912,1789990464085,方便查看评论，且不影响阅读正文。点击查看对我来说可以有选择地阅读评论，加深思考。,,B,bc497584c78a4230bd08bd0ae557889e,2026-09-21T11:34:09.045+00:00,completed,1789990719779,4
"{""q1"":""[选择: CS] 便于查看，而且可以选择性的看与不看。"",""q2"":""句末跟随，有的时候我并不想看评论但会被这个分散注意力。"",""q3"":""一一对应，如果评论没有和正文出现在一块的话我就不会找之间的关系。"",""q4"":""我希望可以完整折叠起来，在对应了正文评论的地方可以画上波浪线想阅读评论的话再点开。""}",A07,86.0,1,3,172.0,client-1789906685428-d7232e9729c4a,7,0,0,0,0,2026-09-21T12:06:16.824+00:00,BL,1,4,complete,1021.0,5,6339,5,237827,1789990720537,2026-09-21T12:06:16.824+00:00,6,formal,0.168462291870715,0,1,0,P11,4,2,CS,R2,0.0,0,0.0,cra,"[""CS"",""BL"",""SE"",""TE""]",4,1789990701912,1789990464085,方便查看评论，且不影响阅读正文。点击查看对我来说可以有选择地阅读评论，加深思考。,,A,bc497584c78a4230bd08bd0ae557889e,2026-09-21T11:34:09.045+00:00,completed,1789990726876,4
"{""q1"":""[选择: CS] 便于查看，而且可以选择性的看与不看。"",""q2"":""句末跟随，有的时候我并不想看评论但会被这个分散注意力。"",""q3"":""一一对应，如果评论没有和正文出现在一块的话我就不会找之间的关系。"",""q4"":""我希望可以完整折叠起来，在对应了正文评论的地方可以画上波浪线想阅读评论的话再点开。""}",A07,86.0,1,3,172.0,client-1789906685428-d7232e9729c4a,7,0,0,0,0,2026-09-21T12:06:16.824+00:00,BL,1,4,complete,1021.0,5,10116,5,237827,1789990924763,2026-09-21T12:06:16.824+00:00,6,formal,0.168462291870715,0,1,0,P11,4,2,CS,Q1,92.0,0,0.0,aca,"[""CS"",""BL"",""SE"",""TE""]",4,1789990701912,1789990464085,方便查看评论，且不影响阅读正文。点击查看对我来说可以有选择地阅读评论，加深思考。,,A,bc497584c78a4230bd08bd0ae557889e,2026-09-21T11:34:09.045+00:00,completed,1789990934879,4
"{""q1"":""[选择: CS] 便于查看，而且可以选择性的看与不看。"",""q2"":""句末跟随，有的时候我并不想看评论但会被这个分散注意力。"",""q3"":""一一对应，如果评论没有和正文出现在一块的话我就不会找之间的关系。"",""q4"":""我希望可以完整折叠起来，在对应了正文评论的地方可以画上波浪线想阅读评论的话再点开。""}",A07,86.0,1,3,172.0,client-1789906685428-d7232e9729c4a,7,0,0,0,0,2026-09-21T12:06:16.824+00:00,BL,1,4,complete,1021.0,5,7297,5,237827,1789990935637,2026-09-21T12:06:16.824+00:00,6,formal,0.168462291870715,0,1,0,P11,4,2,CS,Q2,92.0,0,0.0,aca,"[""CS"",""BL"",""SE"",""TE""]",4,1789990701912,1789990464085,方便查看评论，且不影响阅读正文。点击查看对我来说可以有选择地阅读评论，加深思考。,,A,bc497584c78a4230bd08bd0ae557889e,2026-09-21T11:34:09.045+00:00,completed,1789990942934,4
"{""q1"":""[选择: CS] 便于查看，而且可以选择性的看与不看。"",""q2"":""句末跟随，有的时候我并不想看评论但会被这个分散注意力。"",""q3"":""一一对应，如果评论没有和正文出现在一块的话我就不会找之间的关系。"",""q4"":""我希望可以完整折叠起来，在对应了正文评论的地方可以画上波浪线想阅读评论的话再点开。""}",A07,86.0,1,3,172.0,client-1789906685428-d7232e9729c4a,7,0,0,0,0,2026-09-21T12:06:16.824+00:00,BL,1,4,complete,1021.0,5,10896,5,237827,1789990953759,2026-09-21T12:06:16.824+00:00,6,formal,0.168462291870715,0,1,0,P11,4,2,CS,Q3,92.0,0,0.0,ctia,"[""CS"",""BL"",""SE"",""TE""]",4,1789990701912,1789990464085,方便查看评论，且不影响阅读正文。点击查看对我来说可以有选择地阅读评论，加深思考。,,A,bc497584c78a4230bd08bd0ae557889e,2026-09-21T11:34:09.045+00:00,completed,1789990964655,4
"{""q1"":""[选择: CS] 便于查看，而且可以选择性的看与不看。"",""q2"":""句末跟随，有的时候我并不想看评论但会被这个分散注意力。"",""q3"":""一一对应，如果评论没有和正文出现在一块的话我就不会找之间的关系。"",""q4"":""我希望可以完整折叠起来，在对应了正文评论的地方可以画上波浪线想阅读评论的话再点开。""}",A07,86.0,1,3,172.0,client-1789906685428-d7232e9729c4a,7,0,0,0,0,2026-09-21T12:06:16.824+00:00,BL,1,4,complete,1021.0,5,8275,5,237827,1789990965435,2026-09-21T12:06:16.824+00:00,6,formal,0.168462291870715,0,1,0,P11,4,2,CS,Q4,92.0,0,0.0,ctia,"[""CS"",""BL"",""SE"",""TE""]",4,1789990701912,1789990464085,方便查看评论，且不影响阅读正文。点击查看对我来说可以有选择地阅读评论，加深思考。,,A,bc497584c78a4230bd08bd0ae557889e,2026-09-21T11:34:09.045+00:00,completed,1789990973710,4
"{""q1"":""[选择: CS] 便于查看，而且可以选择性的看与不看。"",""q2"":""句末跟随，有的时候我并不想看评论但会被这个分散注意力。"",""q3"":""一一对应，如果评论没有和正文出现在一块的话我就不会找之间的关系。"",""q4"":""我希望可以完整折叠起来，在对应了正文评论的地方可以画上波浪线想阅读评论的话再点开。""}",A03,86.0,2,3,172.0,client-1789906685428-d7232e9729c4a,7,0,0,7,7,2026-09-21T12:06:16.824+00:00,CS,1,4,complete,1021.0,3,4470,2,168890,1789991203975,2026-09-21T12:06:16.824+00:00,3,formal,0.168462291870715,0,1,0,P11,2,3,CS,R1,0.0,0,0.0,cra,"[""CS"",""BL"",""SE"",""TE""]",7,1789991200746,1789991031856,方便查看评论，且不影响阅读正文。点击查看对我来说可以有选择地阅读评论，加深思考。,,B,bc497584c78a4230bd08bd0ae557889e,2026-09-21T11:34:09.045+00:00,completed,1789991208445,1
"{""q1"":""[选择: CS] 便于查看，而且可以选择性的看与不看。"",""q2"":""句末跟随，有的时候我并不想看评论但会被这个分散注意力。"",""q3"":""一一对应，如果评论没有和正文出现在一块的话我就不会找之间的关系。"",""q4"":""我希望可以完整折叠起来，在对应了正文评论的地方可以画上波浪线想阅读评论的话再点开。""}",A03,86.0,2,3,172.0,client-1789906685428-d7232e9729c4a,7,0,0,7,7,2026-09-21T12:06:16.824+00:00,CS,1,4,complete,1021.0,3,3558,2,168890,1789991209203,2026-09-21T12:06:16.824+00:00,3,formal,0.168462291870715,0,1,0,P11,2,3,CS,R2,0.0,0,0.0,cra,"[""CS"",""BL"",""SE"",""TE""]",7,1789991200746,1789991031856,方便查看评论，且不影响阅读正文。点击查看对我来说可以有选择地阅读评论，加深思考。,,A,bc497584c78a4230bd08bd0ae557889e,2026-09-21T11:34:09.045+00:00,completed,1789991212761,1
"{""q1"":""[选择: CS] 便于查看，而且可以选择性的看与不看。"",""q2"":""句末跟随，有的时候我并不想看评论但会被这个分散注意力。"",""q3"":""一一对应，如果评论没有和正文出现在一块的话我就不会找之间的关系。"",""q4"":""我希望可以完整折叠起来，在对应了正文评论的地方可以画上波浪线想阅读评论的话再点开。""}",A03,86.0,2,3,172.0,client-1789906685428-d7232e9729c4a,7,0,0,7,7,2026-09-21T12:06:16.824+00:00,CS,1,4,complete,1021.0,3,11866,2,168890,1789991215651,2026-09-21T12:06:16.824+00:00,3,formal,0.168462291870715,0,1,0,P11,2,3,CS,Q1,0.0,0,0.0,aca,"[""CS"",""BL"",""SE"",""TE""]",7,1789991200746,1789991031856,方便查看评论，且不影响阅读正文。点击查看对我来说可以有选择地阅读评论，加深思考。,,D,bc497584c78a4230bd08bd0ae557889e,2026-09-21T11:34:09.045+00:00,completed,1789991227517,1
"{""q1"":""[选择: CS] 便于查看，而且可以选择性的看与不看。"",""q2"":""句末跟随，有的时候我并不想看评论但会被这个分散注意力。"",""q3"":""一一对应，如果评论没有和正文出现在一块的话我就不会找之间的关系。"",""q4"":""我希望可以完整折叠起来，在对应了正文评论的地方可以画上波浪线想阅读评论的话再点开。""}",A03,86.0,2,3,172.0,client-1789906685428-d7232e9729c4a,7,0,0,7,7,2026-09-21T12:06:16.824+00:00,CS,1,4,complete,1021.0,3,5781,2,168890,1789991228270,2026-09-21T12:06:16.824+00:00,3,formal,0.168462291870715,0,1,0,P11,2,3,CS,Q2,0.0,0,0.0,aca,"[""CS"",""BL"",""SE"",""TE""]",7,1789991200746,1789991031856,方便查看评论，且不影响阅读正文。点击查看对我来说可以有选择地阅读评论，加深思考。,,A,bc497584c78a4230bd08bd0ae557889e,2026-09-21T11:34:09.045+00:00,completed,1789991234051,1
"{""q1"":""[选择: CS] 便于查看，而且可以选择性的看与不看。"",""q2"":""句末跟随，有的时候我并不想看评论但会被这个分散注意力。"",""q3"":""一一对应，如果评论没有和正文出现在一块的话我就不会找之间的关系。"",""q4"":""我希望可以完整折叠起来，在对应了正文评论的地方可以画上波浪线想阅读评论的话再点开。""}",A03,86.0,2,3,172.0,client-1789906685428-d7232e9729c4a,7,0,0,7,7,2026-09-21T12:06:16.824+00:00,CS,1,4,complete,1021.0,3,6255,2,168890,1789991236906,2026-09-21T12:06:16.824+00:00,3,formal,0.168462291870715,0,1,0,P11,2,3,CS,Q3,0.0,0,0.0,ctia,"[""CS"",""BL"",""SE"",""TE""]",7,1789991200746,1789991031856,方便查看评论，且不影响阅读正文。点击查看对我来说可以有选择地阅读评论，加深思考。,,A,bc497584c78a4230bd08bd0ae557889e,2026-09-21T11:34:09.045+00:00,completed,1789991243161,1
"{""q1"":""[选择: CS] 便于查看，而且可以选择性的看与不看。"",""q2"":""句末跟随，有的时候我并不想看评论但会被这个分散注意力。"",""q3"":""一一对应，如果评论没有和正文出现在一块的话我就不会找之间的关系。"",""q4"":""我希望可以完整折叠起来，在对应了正文评论的地方可以画上波浪线想阅读评论的话再点开。""}",A03,86.0,2,3,172.0,client-1789906685428-d7232e9729c4a,7,0,0,7,7,2026-09-21T12:06:16.824+00:00,CS,1,4,complete,1021.0,3,10704,2,168890,1789991243910,2026-09-21T12:06:16.824+00:00,3,formal,0.168462291870715,0,1,0,P11,2,3,CS,Q4,0.0,0,0.0,ctia,"[""CS"",""BL"",""SE"",""TE""]",7,1789991200746,1789991031856,方便查看评论，且不影响阅读正文。点击查看对我来说可以有选择地阅读评论，加深思考。,,A,bc497584c78a4230bd08bd0ae557889e,2026-09-21T11:34:09.045+00:00,completed,1789991254614,1
"{""q1"":""[选择: CS] 便于查看，而且可以选择性的看与不看。"",""q2"":""句末跟随，有的时候我并不想看评论但会被这个分散注意力。"",""q3"":""一一对应，如果评论没有和正文出现在一块的话我就不会找之间的关系。"",""q4"":""我希望可以完整折叠起来，在对应了正文评论的地方可以画上波浪线想阅读评论的话再点开。""}",A04,86.0,3,1,0.0,client-1789906685428-d7232e9729c4a,3,0,0,0,0,2026-09-21T12:06:16.824+00:00,SE,0,4,complete,1021.0,5,6968,6,422492,1789991727606,2026-09-21T12:06:16.824+00:00,6,formal,0.0,0,1,0,P11,5,3,CS,R1,0.0,0,0.0,cra,"[""CS"",""BL"",""SE"",""TE""]",3,1789991723913,1789991301421,方便查看评论，且不影响阅读正文。点击查看对我来说可以有选择地阅读评论，加深思考。,,B,bc497584c78a4230bd08bd0ae557889e,2026-09-21T11:34:09.045+00:00,completed,1789991734574,6
"{""q1"":""[选择: CS] 便于查看，而且可以选择性的看与不看。"",""q2"":""句末跟随，有的时候我并不想看评论但会被这个分散注意力。"",""q3"":""一一对应，如果评论没有和正文出现在一块的话我就不会找之间的关系。"",""q4"":""我希望可以完整折叠起来，在对应了正文评论的地方可以画上波浪线想阅读评论的话再点开。""}",A04,86.0,3,1,0.0,client-1789906685428-d7232e9729c4a,3,0,0,0,0,2026-09-21T12:06:16.824+00:00,SE,1,4,complete,1021.0,5,11423,6,422492,1789991735317,2026-09-21T12:06:16.824+00:00,6,formal,0.0,4,5,0,P11,5,3,CS,R2,0.0,0,0.0,cra,"[""CS"",""BL"",""SE"",""TE""]",3,1789991723913,1789991301421,方便查看评论，且不影响阅读正文。点击查看对我来说可以有选择地阅读评论，加深思考。,,B,bc497584c78a4230bd08bd0ae557889e,2026-09-21T11:34:09.045+00:00,completed,1789991746740,6
"{""q1"":""[选择: CS] 便于查看，而且可以选择性的看与不看。"",""q2"":""句末跟随，有的时候我并不想看评论但会被这个分散注意力。"",""q3"":""一一对应，如果评论没有和正文出现在一块的话我就不会找之间的关系。"",""q4"":""我希望可以完整折叠起来，在对应了正文评论的地方可以画上波浪线想阅读评论的话再点开。""}",A04,86.0,3,1,0.0,client-1789906685428-d7232e9729c4a,3,0,0,0,0,2026-09-21T12:06:16.824+00:00,SE,1,4,complete,1021.0,5,4432,6,422492,1789991749503,2026-09-21T12:06:16.824+00:00,6,formal,0.0,0,1,0,P11,5,3,CS,Q1,0.0,0,0.0,aca,"[""CS"",""BL"",""SE"",""TE""]",3,1789991723913,1789991301421,方便查看评论，且不影响阅读正文。点击查看对我来说可以有选择地阅读评论，加深思考。,,A,bc497584c78a4230bd08bd0ae557889e,2026-09-21T11:34:09.045+00:00,completed,1789991753935,6
"{""q1"":""[选择: CS] 便于查看，而且可以选择性的看与不看。"",""q2"":""句末跟随，有的时候我并不想看评论但会被这个分散注意力。"",""q3"":""一一对应，如果评论没有和正文出现在一块的话我就不会找之间的关系。"",""q4"":""我希望可以完整折叠起来，在对应了正文评论的地方可以画上波浪线想阅读评论的话再点开。""}",A04,86.0,3,1,0.0,client-1789906685428-d7232e9729c4a,3,0,0,0,0,2026-09-21T12:06:16.824+00:00,SE,1,4,complete,1021.0,5,5447,6,422492,1789991754687,2026-09-21T12:06:16.824+00:00,6,formal,0.0,0,1,0,P11,5,3,CS,Q2,0.0,0,0.0,aca,"[""CS"",""BL"",""SE"",""TE""]",3,1789991723913,1789991301421,方便查看评论，且不影响阅读正文。点击查看对我来说可以有选择地阅读评论，加深思考。,,A,bc497584c78a4230bd08bd0ae557889e,2026-09-21T11:34:09.045+00:00,completed,1789991760134,6
"{""q1"":""[选择: CS] 便于查看，而且可以选择性的看与不看。"",""q2"":""句末跟随，有的时候我并不想看评论但会被这个分散注意力。"",""q3"":""一一对应，如果评论没有和正文出现在一块的话我就不会找之间的关系。"",""q4"":""我希望可以完整折叠起来，在对应了正文评论的地方可以画上波浪线想阅读评论的话再点开。""}",A04,86.0,3,1,0.0,client-1789906685428-d7232e9729c4a,3,0,0,0,0,2026-09-21T12:06:16.824+00:00,SE,1,4,complete,1021.0,5,4117,6,422492,1789991762487,2026-09-21T12:06:16.824+00:00,6,formal,0.0,0,1,0,P11,5,3,CS,Q3,0.0,0,0.0,ctia,"[""CS"",""BL"",""SE"",""TE""]",3,1789991723913,1789991301421,方便查看评论，且不影响阅读正文。点击查看对我来说可以有选择地阅读评论，加深思考。,,A,bc497584c78a4230bd08bd0ae557889e,2026-09-21T11:34:09.045+00:00,completed,1789991766604,6
"{""q1"":""[选择: CS] 便于查看，而且可以选择性的看与不看。"",""q2"":""句末跟随，有的时候我并不想看评论但会被这个分散注意力。"",""q3"":""一一对应，如果评论没有和正文出现在一块的话我就不会找之间的关系。"",""q4"":""我希望可以完整折叠起来，在对应了正文评论的地方可以画上波浪线想阅读评论的话再点开。""}",A04,86.0,3,1,0.0,client-1789906685428-d7232e9729c4a,3,0,0,0,0,2026-09-21T12:06:16.824+00:00,SE,1,4,complete,1021.0,5,6823,6,422492,1789991767368,2026-09-21T12:06:16.824+00:00,6,formal,0.0,0,1,0,P11,5,3,CS,Q4,0.0,0,0.0,ctia,"[""CS"",""BL"",""SE"",""TE""]",3,1789991723913,1789991301421,方便查看评论，且不影响阅读正文。点击查看对我来说可以有选择地阅读评论，加深思考。,,A,bc497584c78a4230bd08bd0ae557889e,2026-09-21T11:34:09.045+00:00,completed,1789991774191,6
"{""q1"":""[选择: CS] 便于查看，而且可以选择性的看与不看。"",""q2"":""句末跟随，有的时候我并不想看评论但会被这个分散注意力。"",""q3"":""一一对应，如果评论没有和正文出现在一块的话我就不会找之间的关系。"",""q4"":""我希望可以完整折叠起来，在对应了正文评论的地方可以画上波浪线想阅读评论的话再点开。""}",A02,1854.0,4,17,2960.6666564941406,client-1789906685428-d7232e9729c4a,1,0,0,0,0,2026-09-21T12:06:16.824+00:00,TE,0,4,complete,2789.0,3,5920,2,125520,1789991932209,2026-09-21T12:06:16.824+00:00,3,formal,1.0615513289688565,0,1,0,P11,2,3,CS,R1,0.0,0,0.0,cra,"[""CS"",""BL"",""SE"",""TE""]",6,1789991928587,1789991803067,方便查看评论，且不影响阅读正文。点击查看对我来说可以有选择地阅读评论，加深思考。,,B,bc497584c78a4230bd08bd0ae557889e,2026-09-21T11:34:09.045+00:00,completed,1789991938129,3
"{""q1"":""[选择: CS] 便于查看，而且可以选择性的看与不看。"",""q2"":""句末跟随，有的时候我并不想看评论但会被这个分散注意力。"",""q3"":""一一对应，如果评论没有和正文出现在一块的话我就不会找之间的关系。"",""q4"":""我希望可以完整折叠起来，在对应了正文评论的地方可以画上波浪线想阅读评论的话再点开。""}",A02,1854.0,4,17,2960.6666564941406,client-1789906685428-d7232e9729c4a,1,0,0,0,0,2026-09-21T12:06:16.824+00:00,TE,0,4,complete,2789.0,3,7068,2,125520,1789991938893,2026-09-21T12:06:16.824+00:00,3,formal,1.0615513289688565,1,2,0,P11,2,3,CS,R2,0.0,0,0.0,cra,"[""CS"",""BL"",""SE"",""TE""]",6,1789991928587,1789991803067,方便查看评论，且不影响阅读正文。点击查看对我来说可以有选择地阅读评论，加深思考。,,A,bc497584c78a4230bd08bd0ae557889e,2026-09-21T11:34:09.045+00:00,completed,1789991945961,3
"{""q1"":""[选择: CS] 便于查看，而且可以选择性的看与不看。"",""q2"":""句末跟随，有的时候我并不想看评论但会被这个分散注意力。"",""q3"":""一一对应，如果评论没有和正文出现在一块的话我就不会找之间的关系。"",""q4"":""我希望可以完整折叠起来，在对应了正文评论的地方可以画上波浪线想阅读评论的话再点开。""}",A02,1854.0,4,17,2960.6666564941406,client-1789906685428-d7232e9729c4a,1,0,0,0,0,2026-09-21T12:06:16.824+00:00,TE,1,4,complete,2789.0,3,4273,2,125520,1789991965159,2026-09-21T12:06:16.824+00:00,3,formal,1.0615513289688565,0,1,0,P11,2,3,CS,Q1,1887.3333740234375,0,0.0,aca,"[""CS"",""BL"",""SE"",""TE""]",6,1789991928587,1789991803067,方便查看评论，且不影响阅读正文。点击查看对我来说可以有选择地阅读评论，加深思考。,,A,bc497584c78a4230bd08bd0ae557889e,2026-09-21T11:34:09.045+00:00,completed,1789991969432,3
"{""q1"":""[选择: CS] 便于查看，而且可以选择性的看与不看。"",""q2"":""句末跟随，有的时候我并不想看评论但会被这个分散注意力。"",""q3"":""一一对应，如果评论没有和正文出现在一块的话我就不会找之间的关系。"",""q4"":""我希望可以完整折叠起来，在对应了正文评论的地方可以画上波浪线想阅读评论的话再点开。""}",A02,1854.0,4,17,2960.6666564941406,client-1789906685428-d7232e9729c4a,1,0,0,0,0,2026-09-21T12:06:16.824+00:00,TE,1,4,complete,2789.0,3,3277,2,125520,1789991970180,2026-09-21T12:06:16.824+00:00,3,formal,1.0615513289688565,0,1,0,P11,2,3,CS,Q2,1887.3333740234375,0,0.0,aca,"[""CS"",""BL"",""SE"",""TE""]",6,1789991928587,1789991803067,方便查看评论，且不影响阅读正文。点击查看对我来说可以有选择地阅读评论，加深思考。,,A,bc497584c78a4230bd08bd0ae557889e,2026-09-21T11:34:09.045+00:00,completed,1789991973457,3
"{""q1"":""[选择: CS] 便于查看，而且可以选择性的看与不看。"",""q2"":""句末跟随，有的时候我并不想看评论但会被这个分散注意力。"",""q3"":""一一对应，如果评论没有和正文出现在一块的话我就不会找之间的关系。"",""q4"":""我希望可以完整折叠起来，在对应了正文评论的地方可以画上波浪线想阅读评论的话再点开。""}",A02,1854.0,4,17,2960.6666564941406,client-1789906685428-d7232e9729c4a,1,0,0,0,0,2026-09-21T12:06:16.824+00:00,TE,1,4,complete,2789.0,3,5499,2,125520,1789991975849,2026-09-21T12:06:16.824+00:00,3,formal,1.0615513289688565,0,1,0,P11,2,3,CS,Q3,1887.3333740234375,0,0.0,ctia,"[""CS"",""BL"",""SE"",""TE""]",6,1789991928587,1789991803067,方便查看评论，且不影响阅读正文。点击查看对我来说可以有选择地阅读评论，加深思考。,,A,bc497584c78a4230bd08bd0ae557889e,2026-09-21T11:34:09.045+00:00,completed,1789991981348,3
"{""q1"":""[选择: CS] 便于查看，而且可以选择性的看与不看。"",""q2"":""句末跟随，有的时候我并不想看评论但会被这个分散注意力。"",""q3"":""一一对应，如果评论没有和正文出现在一块的话我就不会找之间的关系。"",""q4"":""我希望可以完整折叠起来，在对应了正文评论的地方可以画上波浪线想阅读评论的话再点开。""}",A02,1854.0,4,17,2960.6666564941406,client-1789906685428-d7232e9729c4a,1,0,0,0,0,2026-09-21T12:06:16.824+00:00,TE,1,4,complete,2789.0,3,8859,2,125520,1789991982088,2026-09-21T12:06:16.824+00:00,3,formal,1.0615513289688565,0,1,0,P11,2,3,CS,Q4,1887.3333740234375,0,0.0,ctia,"[""CS"",""BL"",""SE"",""TE""]",6,1789991928587,1789991803067,方便查看评论，且不影响阅读正文。点击查看对我来说可以有选择地阅读评论，加深思考。,,A,bc497584c78a4230bd08bd0ae557889e,2026-09-21T11:34:09.045+00:00,completed,1789991990947,3
"{""q1"":""[选择: CS] 不会影响原文阅读，简洁"",""q2"":""句末跟随，与原文割裂"",""q3"":""倒回原文查看或者回忆原文"",""q4"":""将评论与原文的区分度设置的大一点，字号稍微小点""}",A07,86.0,1,5,258.0,client-1789997264429-5327d5a957bc78,3,0,0,0,0,2026-09-21T13:56:55.129+00:00,BL,1,4,complete,1063.0,3,12215,3,211303,1789997546447,2026-09-21T13:56:55.129+00:00,5,formal,0.2427093132643462,0,1,0,P12,3,5,SE,R1,0.0,0,0.0,cra,"[""SE"",""BL"",""CS"",""TE""]",3,1789997541850,1789997330547,阅读方便，方便查看，与原文不会有有太大割裂感,,B,d467675c3b6e4c83b545534d86044cd4,2026-09-21T13:28:36.519+00:00,completed,1789997558662,3
